,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
5935,Jambo Africa Masai Mara süss-scharfe Chilisauce,2.99,100 ml,Flasche Glas 250 ML,edeka,1.2
5936,Ibero Mojo Rojo,2.99,100 ml,Glas 200 ML,edeka,1.5
5937,Lien Ying Hoi Sin-Sauce,2.89,100 Gramm,Glas 240 Gramm,edeka,1.2
5938,Bamboo Garden Sojaöl,2.79,100 ml,Flasche Glas 500 ML,edeka,0.558
5939,Händelmaiers Würstlsenf mittelscharf,0.99,100 ml,Glas 200 ML,edeka,0.5
5940,Bertolli Olio Di Oliva Das Besonders Milde,3.29,100 ml,Flasche Glas 500 ML,edeka,0.658
5941,Bertolli Extra Vergine Robusto das Kräftige,3.29,100 ml,Flasche Glas 500 ML,edeka,0.658
5942,Kikkoman Soja Sauce natürlich gebraut,2.99,100 ml,Flasche Glas 250 ML,edeka,1.2
5943,"Mondamin Pudding Zauber Vanille-Geschmack, 1 Portion",0.55,100 Gramm,Beutel 44.5 Gramm,edeka,1.24
5944,Dr. Oetker Joghurt Creme Himbeer Geschmack,0.99,100 Gramm,Packung 67 Gramm,edeka,1.48
5945,Mondamin Maizena Feine Speisestärke,1.09,100 Gramm,Packung 400 Gramm,edeka,0.273
5946,Mondamin Weizenin Weizenpulver,1.39,100 Gramm,Packung 400 Gramm,edeka,0.35
5947,Schwartau Schoko Streusel,1.69,100 Gramm,Dose 150 Gramm,edeka,1.13
5948,Schwartau Zucker Streusel,1.69,100 Gramm,Dose 175 Gramm,edeka,0.97
5949,Schwartau Dekor Konfetti,1.89,100 Gramm,Dose 135 Gramm,edeka,1.4
5950,Kölln Müsli Portionsbecher Vollkorn Früchte,0.79,100 Gramm,Becher 50 Gramm,edeka,1.58
5951,Kölln Knusper Müsli Portionsbecher Klassik,0.79,100 Gramm,Becher 50 Gramm,edeka,1.58
5952,Dr. Oetker Vitalis Crunchies Zimt,2.79,100 Gramm,Packung 425 Gramm,edeka,0.66
5953,Schwartau Corny Karamell,2.25,100 Gramm,Packung 230 Gramm,edeka,0.98
5954,Schwartau Corny+Frucht Apfel-Joghurt,2.25,100 Gramm,Packung 200 Gramm,edeka,1.13
5955,Schwartau Corny Activ Dunkle Schokolade,2.25,100 Gramm,Packung 200 Gramm,edeka,1.13
5956,"Schwartau Corny Milch Sandwich, 6 Stück",2.25,100 Gramm,Packung 180 Gramm,edeka,1.25
5957,Nestle Fitness Knusperleicht Müsli Nuss,2.49,100 Gramm,Packung 350 Gramm,edeka,0.7110000000000001
5958,Double Elephant Basmati Reis,3.99,100 Gramm,Packung 1000 Gramm,edeka,0.399
5959,Zabler Hochzeit Nudeln Breite Bandnudeln,1.49,100 Gramm,Beutel 250 Gramm,edeka,0.596
5960,Zabler Hochzeit Nudeln ABC Nudeln - Suppeneinlage,1.49,100 Gramm,Beutel 250 Gramm,edeka,0.6
5961,reis-fit Spitzen Langkorn,1.29,100 Gramm,Packung 250 Gramm,edeka,0.516
5962,reis-fit 8 Minuten Spitzen-Langkorn-Reis 4 x 125 g - im Kochbeutel,1.69,100 Gramm,Packung 500 Gramm,edeka,0.33799999999999997
5963,Seitz Spaghetti mit Tomatenpesto,3.49,100 Gramm,Packung 330 Gramm,edeka,1.06
5964,BioGourmet Original Basmati Reis weiß,3.29,100 Gramm,Packung 500 Gramm,edeka,0.658
5965,Buitoni Farfalle,1.09,100 Gramm,Beutel 500 Gramm,edeka,0.21800000000000003
5966,Buitoni Eliche,1.09,100 Gramm,Beutel 500 Gramm,edeka,0.21800000000000003
5967,Buitoni Gnocchi,1.09,100 Gramm,Packung 500 Gramm,edeka,0.21800000000000003
5968,De Cecco Nudeln Sedani Rigati 57,2.29,100 Gramm,Beutel 500 Gramm,edeka,0.458
5969,"Aquasale Meersalz mit Jod, fein",0.99,100 Gramm,Packung 500 Gramm,edeka,0.198
5970,"Leverno Aceta Balsamico die Modena Qualita 4, 6 % Säure",3.29,100 ml,Flasche Glas 500 ML,edeka,0.658
5971,Bertolli Essig Aceto Balsamico,3.49,100 ml,Flasche Glas 500 ML,edeka,0.6980000000000001
5972,Thomy Les Sauces Pfeffer Sahne Sauce,0.99,100 ml,Getränkekarton 250 ML,edeka,0.4
5973,Bertolli Pesto Verde,2.49,100 Gramm,Glas 185 Gramm,edeka,1.35
5974,Bertolli Pasta Sauce Kräuter,1.69,100 Gramm,Beutel 400 Gramm,edeka,0.42300000000000004
5975,Bertolli Pasta Sauce scharf,1.69,100 Gramm,Beutel 400 Gramm,edeka,0.42300000000000004
5976,Knorr Fix Gerollte Ofen-Schnitzel Toscana,0.55,100 Gramm,Beutel 52 Gramm,edeka,1.06
5977,Bertolli Pasta Sauce Ricotta,1.99,100 Gramm,Glas 400 Gramm,edeka,0.49800000000000005
5978,Maggi Guten Appetit Spargel Cremesuppe 4 Teller,0.59,100 Gramm,Beutel 75 Gramm,edeka,0.79
5979,Lacroix  Bärlauch Kartoffel Suppe Printemps,2.89,100 ml,Dose 400  ML,edeka,0.7230000000000001
5980,Unox Kartoffel mal anders Sauce für Kartoffel Gratin Lauch-Sahne,1.99,100 ml,Glas 400 ML,edeka,0.5
5981,Knorr Suppenliebe Fleischklößchen Suppe Ergibt 1 Liter = 4 Teller,0.75,100 Gramm,Beutel 66 Gramm,edeka,1.14
5982,Knorr Suppenliebe Sternchen Suppe Ergibt 1 Liter = 4 Teller,0.75,100 Gramm,Beutel 124 Gramm,edeka,0.6
5983,"Knorr Suppenliebe Duftiger Linseneintopf mit Speck, 2 Teller",0.99,100 Gramm,Beutel 143 Gramm,edeka,0.69
5984,"Knorr Suppenliebe Deftiger Kartoffeltopf Ergibt 0,6 Liter = 2 Teller",0.99,100 Gramm,Beutel 96 Gramm,edeka,1.03
5985,Maggi Delikatess-Sauce zu Braten Instant,9.99,100 Gramm,Dose 950 Gramm,edeka,1.052
5986,Buitoni Sauce Carbonara,1.69,100 ml,Packung 350 ML,edeka,0.48
5987,Maggi Natur Pur Champignon Cremesuppe für 500 ml,0.99,100 Gramm,Beutel 45 Gramm,edeka,2.2
5988,Barilla Ricetta Speziale Gorgonzola,2.69,100 Gramm,Glas 400 Gramm,edeka,0.673
5989,Südzucker Zucker Sticks 50 x 5 g,1.99,100 Gramm,Dose 250 Gramm,edeka,0.8
5990,Südzucker Kluntje Kandis die nordisch feine Süße,1.99,100 Gramm,Packung 1000 Gramm,edeka,0.199
5991,Südzucker Würfel Rohr Rohzucker,1.49,100 Gramm,Packung 500 Gramm,edeka,0.298
5992,Bebivita Menü Kartoffel-Gemüse mit Pute,0.89,100 Gramm,Glas 220 Gramm,edeka,0.4
5993,"Bebivita Milchbrei Grieß, ab 6. Monat",3.29,100 Gramm,Packung 600 Gramm,edeka,0.55
5994,Bebivita Tee & Saft Hagebuttentee mit Apfel-Waldbeersaft,0.79,100 ml,Flasche Glas 500 ML,edeka,0.158
5995,Bebivita Frucht & Eisen ab 6. Monat,1.19,100 ml,Flasche Glas 750 ML,edeka,0.159
5996,"Bebivita Trink-Mahlzeit Erdbeere,ab dem 6. Monat,  2 x 250 ml",1.75,100 ml,Packung 500 ML,edeka,0.35
5997,Bebivita Fencheltee nach 4. Monat,2.25,100 Gramm,Dose 400 Gramm,edeka,0.56
5998,Bebivita Früchtetee ab 6. Monat,2.25,100 Gramm,Dose 400 Gramm,edeka,0.56
5999,Bebivita Feine Früchte-Allerlei nach 4. Monat,0.69,100 Gramm,Glas 190 Gramm,edeka,0.36
6000,Bebivita Menü Gemüse mit Hühnchen,0.89,100 Gramm,Glas 220 Gramm,edeka,0.4
6001,"Bebivita Menü Spaghetti Bolognese, ab 8. Monat",0.89,100 Gramm,Glas 220 Gramm,edeka,0.4
6002,Bebivita Säfte Milder Apfelsaft nach 4. Monat,0.79,100 ml,Flasche Glas 500 ML,edeka,0.158
6003,Bebivita Vitamin-C-Saft nach 4. Monat,0.79,100 ml,Flasche Glas 500 ML,edeka,0.158
6004,Bebivita Tee & Saft Fencheltee mit Apfelsaft,0.79,100 ml,Flasche Glas 500 ML,edeka,0.158
6005,"Bebivita Abendbrei Keks, ab 6. Monat",0.85,100 Gramm,Glas 190 Gramm,edeka,0.45
6006,Bebivita Frucht & Joghurt Banane,0.85,100 Gramm,Glas 190 Gramm,edeka,0.45
6007,"Bebivita 3 Baby-Aktiv Folgemilch Nährstoffe & wertvolle Energie,ab 8. Monat",3.95,100 Gramm,Packung 600 Gramm,edeka,0.658
6008,Hipp Karotten in Früchte-Saft nach dem 4. Monat,1.25,100 ml,Flasche Glas 500 ML,edeka,0.25
6009,"Kneipp Baldrian Extrakt Extra stark, 322 mg Trockenextrakt",6.45,Preis pro 100 Stück,Packung 40 Stück,edeka,16.13
6010,Rehm Echte Schurwalder Wurstkonserven Bierwurst Norddt. Art,0.69,100 Gramm,Dose 125 Gramm,edeka,0.55
6011,Dietz Wurstkonserven Hausmacher Art Rotwurst,1.79,100 Gramm,Dose 200 Gramm,edeka,0.9
6012,La Comtess Gegrillte Thunfisch Filets in Cajun Gewürzsauce,2.99,100 Gramm,Packung 120 Gramm,edeka,2.49
6013,La Comtess Forellenfilets in Olivenöl,3.69,100 Gramm,Dose 105 Gramm,edeka,3.51
6014,Rügen Fisch Welsfilet in Tomate-Basilikum-Sauce,1.79,100 Gramm,Dose 125  Gramm,edeka,1.43
6015,Rügen Fisch Feinschmeckerplatte mit Gemüsebeilage in delikater Sauce,0.89,100 Gramm,Dose 200 Gramm,edeka,0.45
6016,Appel Makrelenfilets in Tomaten-Creme,1.79,100 Gramm,Dose 200  Gramm,edeka,0.9
6017,Appel zarte Heringsfilets in Paprika-Creme,1.19,100 Gramm,Dose 200 Gramm,edeka,0.6
6018,Maggi 5 Minuten Terrine Nudeln in Pfeffer-Rahmsauce,0.99,100 Gramm,Becher 63 Gramm,edeka,1.57
6019,Bertolli Antipasti Gegrillte Zwiebeln,2.69,100 Gramm,Glas 280 Gramm,edeka,0.96
6020,Krini Grüne Oliven mit Stein,1.79,100 Gramm,Glas 314 Gramm,edeka,0.57
6021,Krini Bio Grüne Oliven mit Knoblauch gefüllt,2.29,100 Gramm,Glas 190 Gramm,edeka,1.21
6022,Le Clou Kidney Bohnen rot,2.29,100 Gramm,Dose 800 Gramm,edeka,0.286
6023,Liakada Ajvar mild,2.49,100 Gramm,Glas 330 Gramm,edeka,0.75
6024,Baktat gefüllte Weißkohlblätter mit Reis,2.29,100 Gramm,Dose 425 Gramm,edeka,0.54
6025,Baktat gefüllte Auberginen mit Reis,2.29,100 Gramm,Dose 350 Gramm,edeka,0.65
6026,Dittmann Kapern mild würzig eingelegt,0.79,100 ml,Glas 40 ML,edeka,1.98
6027,Dittmann Peperoncini extra mild,1.99,100 Gramm,Glas 610 Gramm,edeka,0.32599999999999996
6028,Fischer Cornichons köstlich-pikant,0.85,100 Gramm,Glas 720 Gramm,edeka,0.118
6029,Spreewaldhof Senfgurken traditionell gewürzt,1.49,100 ml,Glas 720  ML,edeka,0.207
6030,Kattus Kapern Capotes,1.79,100 ml,Glas 106 ML,edeka,1.69
6031,Kuchenmeister Linzer Torte,2.69,100 Gramm,Packung 370 Gramm,edeka,0.727
6032,Ölz Stollen Klassikstollen,3.49,100 Gramm,Packung 500 Gramm,edeka,0.6980000000000001
6033,Bihophar Canadischer Raps-Klee Honig,3.99,100 Gramm,Glas 500 Gramm,edeka,0.798
6034,Dr. Kriegers Imkerhonig feincremig-streichzart,1.99,100 Gramm,Glas 500 Gramm,edeka,0.398
6035,Winsenia Nussenia Nuss Nugat Creme,1.39,100 Gramm,Tube 300 Gramm,edeka,0.46299999999999997
6036,Winsenia Nussenia Milch Schoko Creme,1.39,100 Gramm,Tube 300 Gramm,edeka,0.46299999999999997
6037,"Zentis Belfruit  Winter Edition Schwarzkirsch-Holunderblüte, 75% Frucht",1.89,100 Gramm,Glas 320 Gramm,edeka,0.59
6038,Landliebe Konfitüre Sauerkirschen,1.19,100 Gramm,Glas 200 Gramm,edeka,0.6
6039,Landliebe Konfitüre Aprikose,1.19,100 Gramm,Glas 200 Gramm,edeka,0.6
6040,Landliebe Konfitüre Pflaumen,1.19,100 Gramm,Glas 200 Gramm,edeka,0.6
6041,Schwartau Extra Fruttissima Limited Edition Brombeere-Boysenbeere,1.89,100 Gramm,Becher 250 Gramm,edeka,0.76
6042,"Langnese Feine Auslese Honig Landhonig, kalt geschleudert",1.99,100 Gramm,Glas 250 Gramm,edeka,0.796
6043,Kattus Erdnusscreme fein,2.59,100 Gramm,Glas 350 Gramm,edeka,0.74
6044,Storck Merci Finest Selection Helle Vielfalt,2.19,100 Gramm,Packung 250 Gramm,edeka,0.88
6045,"Storck Merci Finest Selection Weihnachten 2008, 2009 Stern",3.99,100 Gramm,Packung 250 Gramm,edeka,1.6
6046,Storck Werthers Original Schmelz-Karamell Weihnachten 2008 Stern,3.49,100 Gramm,Packung 200 Gramm,edeka,1.75
6047,Storck Werthers Original Karamell Mousse Weihnachten 2008 Stern,3.49,100 Gramm,Packung 200 Gramm,edeka,1.75
6048,Storck Werthers Original Schmelz-Schokolade Weihnachten 2008 Stern,3.49,100 Gramm,Packung 200 Gramm,edeka,1.75
6049,Storck Werthers Original Ostern 2009 Schmelz-Schokolade,3.69,100 Gramm,Packung 200 Gramm,edeka,1.85
6050,Sarotti Magische Momente Pralinen,3.99,100 Gramm,Packung 200 Gramm,edeka,2.0
6051,Sarotti Frucht & Flakes Mandel Blaubeere Bonbons,1.69,100 Gramm,Packung 150 Gramm,edeka,1.13
6052,Alpia Alpinos,1.19,100 Gramm,Beutel 250 Gramm,edeka,0.48
6053,Storck ICE fresh,1.79,100 Gramm,Beutel 425 Gramm,edeka,0.42
6054,Storck Paradies Früchte,1.79,100 Gramm,Beutel 325 Gramm,edeka,0.55
6055,Storck Euka Menthol mit Reedy Creek Eukalyptus,1.79,100 Gramm,Beutel 425 Gramm,edeka,0.42
6056,Storck Werthers Original Sahnebonbons Classic,0.99,100 Gramm,Beutel 120 Gramm,edeka,0.83
6057,Storck Werthers Original Klassische Sahnetoffees,0.99,100 Gramm,Beutel 110 Gramm,edeka,0.9
6058,"Storck Mamba Stange Halloween Orange und Erdbeere, 8 x 27,5 g",1.29,100 Gramm,Packung 220 Gramm,edeka,0.59
6059,Storck Werthers Original Sahnebonbons Familienpackung Classic,2.49,100 Gramm,Beutel 355 Gramm,edeka,0.7
6060,"Storck Mamba 4-er Himbeere sauer Stange, 4 x 27,5 g",0.5,100 Gramm,Packung 110 Gramm,edeka,0.45
6061,Storck Latte Macchiato zuckerfrei,0.99,100 Gramm,Beutel 100 Gramm,edeka,0.99
6062,Storck Rachengold Kräuter,0.99,100 Gramm,Beutel 130 Gramm,edeka,0.76
6063,"Storck Mamba Stange Halloween sauer, 8 x 27,5 g",1.29,100 Gramm,Packung 220 Gramm,edeka,0.59
6064,"Storck Nimm 2 Minis zuckerfrei, 2 x 42 g",1.69,100 Gramm,Packung 84 Gramm,edeka,2.01
6065,"Storck Rachengold Salbei, zuckerfrei",0.99,100 Gramm,Beutel 100 Gramm,edeka,0.99
6066,Storck Mini Dickmanns 24-er 24 Stück,1.59,100 Gramm,Packung 200 Gramm,edeka,0.8
6067,Red Band Lakritz Schuhe,4.49,Preis pro 100 Stück,Dose 500 Stück,edeka,0.9
6068,Schwartau Corny KnusBits Müsli,1.49,100 Gramm,Becher 110 Gramm,edeka,1.35
6069,Lorenz Chipzen Creme fraiche,1.49,100 Gramm,Beutel 100 Gramm,edeka,1.49
6070,Lorenz Nuss-Cocktail geröstete und gesalzene Nüsse,2.19,100 Gramm,Beutel 100 Gramm,edeka,2.19
6071,Pringles Chips Cheese & Onion,1.39,100 Gramm,Dose 170 Gramm,edeka,0.82
6072,Delacre Avignon französischen Gebäcks,1.49,100 Gramm,Packung 200  Gramm,edeka,0.75
6073,Delacre Mini Keks Bolde Schoko,1.69,100 Gramm,Packung 168 Gramm,edeka,1.01
6074,ds Sunny Riegel 5 x 20 g,2.19,100 Gramm,Packung 100 Gramm,edeka,2.19
6075,Delacre Orginal Spirits typische Wellenform,0.99,100 Gramm,Packung 250 Gramm,edeka,0.4
6076,Manner Original Neapolitaner Waffeln Neapolitaner Schnitten,2.49,100 Gramm,Beutel 400 Gramm,edeka,0.62
6077,"Melitta MyCup mild & aromatisch, 12 Kaffeepads",2.29,Preis pro Stück,Packung 12 Stück,edeka,0.19
6078,Melitta Cafe Harmonie Pads naturmild,1.99,100 Gramm,Packung 125 Gramm,edeka,1.59
6079,Jacobs Krönung Cafe Crema Klassisch,13.99,100 Gramm,Packung 1000 Gramm,edeka,1.399
6080,Segafredo Espresso Casa,12.99,100 Gramm,Beutel 1000 Gramm,edeka,1.299
6081,"Dallmayr Crema d Oro Pads Cafe Choco, 8 Kaffeepads",2.99,100 Gramm,Packung 178 Gramm,edeka,1.68
6082,Milford Salsa 20 Beutel,1.69,100 Gramm,Packung 50 Gramm,edeka,3.38
6083,Teehaus Pfefferminz 40 Beutel,1.99,Preis pro Stück,Packung 40 Stück,edeka,0.05
6084,Oettinger Original Glorietta Limonade Orange,0.25,100 ml,Flasche Glas 0.5 L,edeka,0.05
6085,The Spirit of Georgia Lemon Wacholderbeere,0.89,100 ml,Pet-Flasche 0.75 L,edeka,0.119
6086,Pfanner Ice Tea Waldbeere,1.45,100 ml,Getränkekarton 2000 ML,edeka,0.073
6087,Sangrita classic,1.99,100 ml,Flasche Glas 500 ML,edeka,0.398
6088,"Knorr Vie Birne Karotte Holunder, 3 x 100 ml",1.99,100 ml,Packung 300 ML,edeka,0.66
6089,Zentis Hochfeiner Getränkesirup Himbeere,1.69,100 ml,Flasche Glas 500 ML,edeka,0.33799999999999997
6090,Georges Monin Sirup Holunderblüte,2.99,100 ml,Flasche Glas 250 ML,edeka,1.1960000000000002
6091,Dietz A C E Blutorange Vitamingetränk Fruchtgehalt: 30%,1.29,100 ml,Getränkekarton 1 L,edeka,0.129
6092,Hitchcock 100% Limettensaft,1.19,100 ml,Flasche Glas 200 ML,edeka,0.6
6093,"Frucht Tiger Magic Orange, 6 x 200 ml",2.19,100 ml,Pack 1.2 L,edeka,0.183
6094,Hitchcock 100% Ananassaft aus Ananassaftkonzentrat,1.79,100 ml,Flasche Glas 750 ML,edeka,0.23900000000000002
6095,Oettinger Marke Original Urtyp,0.4,100 ml,Flasche Glas 0.5 L,edeka,0.08
6096,Clausthaler Extra Herb,3.59,100 ml,"Kasten 7.92 L, 4 x 6 x 0,33 L",edeka,0.045
6097,"Berliner Kindl Weisse Classic 6 x 0,33 L",3.29,100 ml,Pack 1.98 L,edeka,0.16599999999999998
6098,Blanchet Riesling trocken,3.49,100 ml,Flasche Glas 0.75 L,edeka,0.465
6099,Freixenet Mederano Blanco trocken,3.99,100 ml,Flasche Glas 0.75 L,edeka,0.532
6100,Veuve Clicquot Ponsardin Champagner Demi-Sec,37.99,100 ml,Flasche Glas 750 ML,edeka,5.0649999999999995
6101,Henkell Blanc De Blancs trocken,5.49,100 ml,Flasche Glas 0.75 L,edeka,0.732
6102,Jules Mumm Dry Sekt,4.99,100 ml,Flasche Glas 0.75 L,edeka,0.665
6103,Rotkäppchen Sekt Tradition Halbtrocken,7.99,100 ml,Flasche Glas 1.5 L,edeka,0.533
6104,Rotkäppchen Sekt Rose trocken,3.99,100 ml,Flasche Glas 0.75 L,edeka,0.532
6105,Freixenet Carta Nevada Semi-Seco,11.49,100 ml,Flasche Glas 1500 ML,edeka,0.766
6106,Chantre Weinbrand 36 % Vol.,10.69,100 ml,Flasche Glas 1 L,edeka,1.069
6107,Glenfiddich Scotch Whisky 18 Years Single Highland Speyside Malt Whisky,45.99,100 ml,Packung 0.7 L,edeka,6.57
6108,"Barcardi Superior Light Dry Rum 37,5% Vol.",12.49,100 ml,Flasche Glas 700 ML,edeka,1.784
6109,"Ron Bacardi 8 Anos Rum, 8 Jahre gereift, Premium Dark Rum",20.99,100 ml,Flasche Glas 700 ML,edeka,2.9989999999999997
6110,Kuemmerling Orange Kräuterlikör,11.99,100 ml,"Karton 0.5 L, 25 x 20 ml",edeka,2.398
6111,Bols Green Banana Likör 17 % Vol.,6.99,100 ml,Flasche Glas 500 ML,edeka,1.3980000000000001
6112,Bols Cacao White Likör 24 % Vol.,10.79,100 ml,Flasche Glas 700 ML,edeka,1.541
6113,Bols Triple Sec Likör 38 % Vol.,10.59,100 ml,Flasche Glas 700 ML,edeka,1.5130000000000001
6114,Bols Red Orange Likör 17 % Vol.,6.99,100 ml,Flasche Glas 500 ML,edeka,1.3980000000000001
6115,"Brekkies mit Kabeljau, Seelachs & Shrimps",2.39,100 Gramm,Beutel 1500 Gramm,edeka,0.159
6116,Felix Häppchen in Gelee Huhn & Pute in Käsegelee,0.65,100 Gramm,Dose 400 Gramm,edeka,0.16
6117,Felix Leckerbissen in Soße mit Huhn & Truthahn,0.45,100 Gramm,Schale 100 Gramm,edeka,0.45
6118,Felix Häppchen in Gelee mit Kaninchen & Lamm,0.45,100 Gramm,Schale 100 Gramm,edeka,0.45
6119,Purina Gourmet Perle Erlesene Streifen mit Rind,0.69,100 Gramm,Beutel 85 Gramm,edeka,0.81
6120,Purina Gourmet Perle Erlesene Streifen mit Kaninchen,0.69,100 Gramm,Beutel 85 Gramm,edeka,0.81
6121,Felix Leckerbissen in Soße mit Ente & Geflügel,0.65,100 Gramm,Dose 400 Gramm,edeka,0.16
6122,Felix Häppchen in Gelee Ente & Geflügel,0.65,100 Gramm,Dose 400 Gramm,edeka,0.16
6123,Felix Häppchen in Gelee Kaninchen & Ente,0.65,100 Gramm,Dose 400 Gramm,edeka,0.16
6124,Felix Häppchen in Gelee mit Ente & Rind,0.45,100 Gramm,Schale 100 Gramm,edeka,0.45
6125,Pedigree Senior 8+  Nassnahrung Aktives & gesundes Leben mit Huhn und Leber,0.85,100 Gramm,Dose 400 Gramm,edeka,0.213
6126,Whiskas Trockennahrung Adult mit Lamm,2.75,100 Gramm,Beutel 1 KG,edeka,0.275
6127,Whiskas Knuspertaschen mit Rind,1.45,100 Gramm,Schale 60  Gramm,edeka,2.42
6128,Frosch  Waschmittel Aloe Vera,3.35,100 ml,Beutel 2000 ML,edeka,0.0
6129,Perwoll Sport- & Funktionstextilien Flüssig Sport 20 WL,4.59,Preis pro Waschladung,Flasche Kunststoff 1.5 L,edeka,0.0
6130,Perwoll Feinwaschmittel-Pulver Color 16 WL,4.59,100 Gramm,Packung 960 Gramm,edeka,0.47800000000000004
6131,"Perwoll Feinwaschmittel Flüssig Color, + 33% Gratis, 26 WL",4.59,Preis pro Waschladung,Flasche Kunststoff 2 L,edeka,0.0
6132,Ariel Pulver Waschmittel Compact,4.95,Preis pro Waschladung,Packung 20 Waschladungen,edeka,0.0
6133,Kuschelweich Weichspüler Exotic Paradise,1.15,100 ml,Flasche Kunststoff 750  ML,edeka,0.153
6134,Viss Bad & Dusche Standard,1.69,100 ml,Sprühflasche 500 ML,edeka,0.33799999999999997
6135,Viss Bad & Dusche Lemon Fresh,1.69,100 ml,Sprühflasche 500 ML,edeka,0.33799999999999997
6136,Viss Bad & Dusche Nachfüllpack,1.49,100 ml,Nachfüllbeutel 250 ML,edeka,0.596
6137,Viss Scheuermilch Original,1.55,100 ml,Flasche Kunststoff 500 ML,edeka,0.31
6138,00 Null-Null WC Urinstein & Kalk Löser,2.25,100 ml,Flasche Kunststoff 750 ML,edeka,0.3
6139,"Calgonit Powerballs 30-er 5 in 1, + 10% Gratis",5.99,Preis pro 100 Stück,Karton 30 Stück,edeka,19.97
6140,WC Frisch Complete Ocean,2.45,100 ml,Sprühflasche 500 ML,edeka,0.49000000000000005
6141,Viss Powerspray mit Aktivbleiche,3.75,100 ml,Sprühflasche 750 ML,edeka,0.5
6142,Vileda Jumbo Glitzi kräftig,3.29,Preis pro Stück,Packung 3 Stück,edeka,1.1
6143,Vileda Boden Wunder,7.99,Preis pro Stück,Packung 1 Stück,edeka,7.99
6144,Melitta Filtertüten Original-weiß 102 / 80 weiß,1.55,Preis pro 100 Stück,Packung 80 Stück,edeka,1.94
6145,Cilia Teefilter 100 Teefilter,2.79,Preis pro 100 Stück,Packung 100 Stück,edeka,2.79
6146,Melitta Filtertüten Bamboo Bambus Gr. 102,1.55,Preis pro 100 Stück,Packung 80 Stück,edeka,1.94
6147,"Toppits Ziploc Gefrierbeutel 3 Liter,  27 x 28 cm",2.99,Preis pro Stück,Packung 15 Stück,edeka,0.2
6148,Melitta Filtertüten Gourmet -weiß 1 x 4 / 80  weiß,1.95,Preis pro 100 Stück,Packung 80 Stück,edeka,2.44
6149,Melitta Filtertüten Natura 102 102 / 80,1.95,Preis pro 100 Stück,Packung 80 Stück,edeka,2.44
6150,Melitta Filtertüten Mild 1 x 4 / 80,1.95,Preis pro 100 Stück,Packung 80 Stück,edeka,2.44
6151,"Melitta Filtertüten Original-weiß,  1 x 10 / 40",2.69,Preis pro 100 Stück,Packung 40 Stück,edeka,6.73
6152,"Vileda Der Griffige Universal Grip, Größe  L",1.49,Preis pro Paar,Packung 1 Paar,edeka,1.49
6153,Nivea Skin Like Make-up 01 Ivory Beige,12.99,100 ml,Tube 30 ML,edeka,43.3
6154,Nivea Skin Like Make-up 02 Rosy Beige,12.99,100 ml,Tube 30 ML,edeka,43.3
6155,Nivea Deodorant Spray Mini Dry Comfort,0.69,100 ml,Spraydose 35 ML,edeka,1.97
6156,Nivea Deodorant Stick Dry Comfort,2.29,100 ml,Dose 40 ML,edeka,5.73
6157,Nivea Perfect Cover Concealer Dark 3,9.99,Preis pro Stück,Packung 1 Stück,edeka,9.99
6158,Nivea Creative Eyes Duo Eyeshadow 12 Tuscany,9.79,Preis pro Stück,Dose 1 Stück,edeka,9.79
6159,Nivea Creative Eyes Duo Eyeshadow 14 Havanna,9.79,Preis pro Stück,Dose 1 Stück,edeka,9.79
6160,Nivea for Men Deodorant Stick Fresh Active,2.29,100 ml,Dose 40 ML,edeka,5.73
6161,Nivea for Men Deodorant Stick Dry Impakt,2.29,100 ml,Dose 40 ML,edeka,5.73
6162,Nivea for Men Deodorant Spray Mini Dry Impact,0.69,100 ml,Spraydose 35 ML,edeka,1.97
6163,Nivea Colour Mini Nagellack 01 Sugar,3.49,Preis pro Stück,Flasche Glas 1 Stück,edeka,3.49
6164,Nivea Colour Mini Nagellack 03 French Rose,3.49,Preis pro Stück,Flasche Glas 1 Stück,edeka,3.49
6165,Nivea Creative Eyes Trio Eyeshadow 816 Lanzarote,9.79,Preis pro Stück,Dose 1 Stück,edeka,9.79
6166,Nivea Creative Eyes Trio Eyeshadow 818 Marrakesh,9.79,Preis pro Stück,Dose 1 Stück,edeka,9.79
6167,Nivea Creative Eyes Trio Eyeshadow 820 Ireland,9.79,Preis pro Stück,Dose 1 Stück,edeka,9.79
6168,Nivea Stay Kompakt Make-up 01 Natural Rose,14.89,Preis pro Stück,Dose 1 Stück,edeka,14.89
6169,Nivea Stay Kompakt Make-up 03 Natural Sand,14.89,Preis pro Stück,Dose 1 Stück,edeka,14.89
6170,Nivea Stay Kompakt 07 Rose,13.29,Preis pro Stück,Dose 1 Stück,edeka,13.29
6171,Nivea Volume Shine Gloss 05 Volum Lily,8.99,Preis pro Stück,Flasche Kunststoff 1 Stück,edeka,8.99
6172,Nivea Volume Shine Gloss 10 Volum Sunlight,8.99,Preis pro Stück,Flasche Kunststoff 1 Stück,edeka,8.99
6173,Nivea Creative Eyes Mono Eyeshadow 04 Prairie,7.99,Preis pro Stück,Dose 1 Stück,edeka,7.99
6174,Nivea Creative Eyes Mono Eyeshadow 05 Caribbean,7.99,Preis pro Stück,Dose 1 Stück,edeka,7.99
6175,Nivea Creative Eyes Mono Eyeshadow 07 Desert,7.99,Preis pro Stück,Dose 1 Stück,edeka,7.99
