,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
2499,Landbeck / Aldi Nord Bruzzlkracher extra würzig,2.39,100 Gramm,Packung 400 Gramm,aldi-nord,0.6
2500,Apice / Aldi Nord Sprizz,2.49,100 ml,Flasche Glas 0.7 L,aldi-nord,0.356
2501,Mucci 4 falt Eis Schoko Genuss,1.99,100 ml,Packung 520 ML,aldi-nord,0.383
2502,"una Classic Colorwaschmittel 6,4 kg",7.99,Preis pro Waschladung,Packung 80 Waschladungen,aldi-nord,0.1
2503,Ursi Sahne Milchreis Apfel,0.29,100 Gramm,Becher 200 Gramm,aldi-nord,0.15
2504,Reichsgraf Weihnachtsgebäck Butter Spritzgebäck nach Hausfrauenart,0.99,100 Gramm,Beutel 200 Gramm,aldi-nord,0.5
2505,Reichsgraf Weihnachtsgebäck Butter Spritzgebäck mit Zartbitterschokolade,0.99,100 Gramm,Beutel 200 Gramm,aldi-nord,0.5
2506,Reichsgraf Feine Nürnberger Obladen Lebkuchen 3-fach Mischung,0.99,100 Gramm,Packung 200 Gramm,aldi-nord,0.5
2507,Reichsgraf Feine Nürnberger Obladen Lebkuchen schokoliert,0.99,100 Gramm,Packung 200 Gramm,aldi-nord,0.5
2508,Reichsgraf Gewürz Spekulatius,0.89,100 Gramm,Beutel 600 Gramm,aldi-nord,0.15
2509,"Freihofer Gourmet Blätterteig Minis Käse & Schinken, 15 x 20 g",2.49,100 Gramm,Packung 300 Gramm,aldi-nord,0.83
2510,Milsani Quarkiger Genuss Orangen Zauber,0.99,100 Gramm,Becher 500 Gramm,aldi-nord,0.198
2511,Milsani Quarkiger Genuss Erdbeer,0.99,100 Gramm,Becher 500 Gramm,aldi-nord,0.198
2512,Milsani Quarkiger Genuss Vanille,0.99,100 Gramm,Becher 500 Gramm,aldi-nord,0.198
2513,Milsani Quarkiger Genuss Kirsch,0.99,100 Gramm,Becher 500 Gramm,aldi-nord,0.198
2514,Gletscherkrone Reiswaffeln mit Zartbitterschokolade,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
2515,La Fluet Sandwich Hähnchen Club,1.59,100 Gramm,Packung 180 Gramm,aldi-nord,0.88
2516,Rolffes / Aldi Nord Delikatess Lachsschinken Klassik,1.15,100 Gramm,Packung 100 Gramm,aldi-nord,1.15
2517,Freihofer Gourmet Schwarzwälder Kirsch,6.99,100 Gramm,Packung 1200 Gramm,aldi-nord,0.583
2518,All Seasons Rahm Rosenkohl mit frischer Sahne,1.49,100 Gramm,Beutel 750 Gramm,aldi-nord,0.199
2519,Bauernglück Rinder Rouladen,9.99,100 Gramm,Kunststoffschale 1000 Gramm,aldi-nord,0.999
2520,Topic High Premium Senior,1.79,100 Gramm,Beutel 750 Gramm,aldi-nord,0.23900000000000002
2521,Topic High Premium Adult,1.79,100 Gramm,Beutel 750 Gramm,aldi-nord,0.23900000000000002
2522,Trader Joes Frische Salate Käse & Schinken mit Joghurt Dressing,1.59,100 ml,Flasche Kunststoff 1 L,aldi-nord,0.159
2523,Lavati Schaumbad Lust auf Sommer,0.85,100 Gramm,Packung 200 Gramm,aldi-nord,0.43
2524,Sölde Land Schinkenwurst,0.85,100 Gramm,Packung 200 Gramm,aldi-nord,0.43
2525,Sölde Land Jagdwurst,0.85,100 Gramm,Packung 200 Gramm,aldi-nord,0.43
2526,Sölde Land Bierwurst,0.99,100 Gramm,Folie 150 Gramm,aldi-nord,0.66
2527,Gut Drei Eichen Premium Jagdwurst geschnitten,1.79,100 ml,Flasche Glas 1.0 L,aldi-nord,0.179
2528,Sonneneck Portugieser Weißherbst Qualitätswein lieblich,2.79,100 ml,Flasche Glas 0.75 L,aldi-nord,0.372
2529,Aldi Nord Cabernet Sauvignon Pinotage trocken,2.69,100 ml,Flasche Glas 0.75 L,aldi-nord,0.359
2530,Oster Phantasie Osternest Mischung,1.39,100 Gramm,Packung 250 Gramm,aldi-nord,0.56
2531,Oster Phantasie Whisky Sahne Trüffel Eier,1.19,100 Gramm,Beutel 150 Gramm,aldi-nord,0.79
2532,Oster Phantasie Lübecker Edelmarzipan Rum,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
2533,Oster Phantasie Lübecker Edelmarzipan Mocca,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
2534,Oster Phantasie Choco Minis Häschen,1.69,100 Gramm,Packung 125 Gramm,aldi-nord,1.35
2535,Rookhus Stremel Lachs Natur,1.99,100 Gramm,Packung 125 Gramm,aldi-nord,1.59
2536,Conradl Cup Cakes,1.69,100 Gramm,Packung 240 Gramm,aldi-nord,0.7
2537,"Mucci Eis Sorbettiera Fragola, Limone, Pesca, Mango",2.89,100 ml,Packung 1700 ML,aldi-nord,0.16999999999999998
2538,"Mucci Eis Sorbettiera Crema Catalana, Pistacchio, Crema, Nocciola",2.89,100 ml,Packung 1700 ML,aldi-nord,0.16999999999999998
2539,"Mucci Eis Sorbettiera Zabaione, Vaniglia, Crema Catalana, Creme Caramel",2.89,100 ml,Packung 1700 ML,aldi-nord,0.16999999999999998
2540,Mister Fresh Aldi Nord Mini-Spray Lufterfrischer Pure Frische,1.99,100 ml,Packung 48 ML,aldi-nord,4.15
2541,Mister Fresh Aldi Nord Mini-Spray Lufterfrischer Zitrusfrische,1.99,100 ml,Packung 48 ML,aldi-nord,4.15
2542,Bauernglück Marinierte Nacken Steaks Kräuter,2.99,100 Gramm,Packung 600 Gramm,aldi-nord,0.49800000000000005
2543,Bauernglück Marinierte Nacken Steaks Paprika,2.99,100 Gramm,Packung 600 Gramm,aldi-nord,0.49800000000000005
2544,River Zitrone,0.39,100 ml,Flasche Kunststoff 1500 ML,aldi-nord,0.026000000000000002
2545,Casa Morando Condimento Italiano Rosso,0.95,100 ml,Flasche Glas 500 ML,aldi-nord,0.19
2546,Casa Morando Condimento Italiano Bianco,0.95,100 ml,Flasche Glas 500 ML,aldi-nord,0.19
2547,Kult Pflegedusche Man,0.59,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.2
2548,Kult Pflegedusche Melone,0.59,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.2
2549,Kult Pflegedusche Acai,0.59,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.2
2550,Kult Pflegedusche Frangipani,0.59,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.2
2551,Kult Pflegedusche Wasserlilie,0.59,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.2
2552,Moser Roth Hochfeine Pralines Noisette,1.99,100 Gramm,Beutel 146 Gramm,aldi-nord,1.36
2553,Moser Roth Hochfeine Pralines Edel Bitter 70 %,1.99,100 Gramm,Beutel 146 Gramm,aldi-nord,1.36
2554,Moser Roth Hochfeine Pralines Marc de Champagne,1.99,100 Gramm,Beutel 146 Gramm,aldi-nord,1.36
2555,Contifrucht Fruchtaufstrich 75% Sauerkirsch-Heidelbeere,0.99,100 Gramm,Glas 250 Gramm,aldi-nord,0.4
2556,Contifrucht Fruchtaufstrich 75% Erdbeere,0.99,100 Gramm,Glas 250 Gramm,aldi-nord,0.4
2557,Contifrucht Fruchtaufstrich 75% Schwarzkirsch,0.99,100 Gramm,Glas 250 Gramm,aldi-nord,0.4
2558,Contifrucht Fruchtaufstrich 75% Aprikose,0.99,100 Gramm,Glas 250 Gramm,aldi-nord,0.4
2559,Gut Bio Apfel Rotkohl,1.79,100 Gramm,Beutel 750 Gramm,aldi-nord,0.23900000000000002
2560,Aldi Nord Silvaner Grauer Burgunder,1.99,100 ml,Flasche Glas 0.75 L,aldi-nord,0.265
2561,Kasländer / Aldi Nord Käsescheiben leicht & aromatisch,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
2562,Kasländer / Aldi Nord Käsescheiben geräuchert,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,0.95
2563,Hofburger Pizzakäse gerieben,1.85,100 Gramm,Beutel 250 Gramm,aldi-nord,0.74
2564,Hofburger Mozzarella gerieben,1.85,100 Gramm,Beutel 250 Gramm,aldi-nord,0.74
2565,Biocura Gesichtswasser Mildes,1.19,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.4
2566,Sprengel Erfrischungsstäbchen leicht-frisch-fruchtig,0.89,100 Gramm,Packung 150 Gramm,aldi-nord,0.59
2567,"Andi Wellness Heringsfilets Vital, in fruchtiger Mango-Ingwer-Sauce",0.79,100 Gramm,Dose 200 Gramm,aldi-nord,0.4
2568,"Andi Wellness Heringsfilets Aktiv, süß-scharfer Curry-Sauce",0.79,100 Gramm,Dose 200 Gramm,aldi-nord,0.4
2569,Eurosuc Brauner Rohrzucker,0.79,100 Gramm,Beutel 500 Gramm,aldi-nord,0.158
2570,Aldi Nord Schweinskopf Sülze Reine,0.99,100 Gramm,Glas 400 Gramm,aldi-nord,0.248
2571,Aldi Nord Schweinskopf Sülze mit Gurken,0.99,100 Gramm,Glas 400 Gramm,aldi-nord,0.248
2572,Aldi Nord Schweinskopf Sülze Paprika,0.99,100 Gramm,Glas 400 Gramm,aldi-nord,0.248
2573,Albona Sommertorten ohne Backen Pfirsich Torte,2.59,100 Gramm,Glas 225 Gramm,aldi-nord,1.15
2574,Albona Sommertorten ohne Backen Zitronen Mandarinen Torte,0.32,100 Gramm,Becher 200 Gramm,aldi-nord,0.16
2575,Ocean Steamer Thunfischfilets Große Filets in Olivenöl,0.19,100 Gramm,Becher 200 Gramm,aldi-nord,0.1
2576,Delikato Rollo Thunfisch,1.29,100 ml,Spraydose 400 ML,aldi-nord,0.32
2577,Ursi Sahne Milchreis Erdbeer,1.29,100 ml,Spraydose 400 ML,aldi-nord,0.32
2578,"Andy / Aldi Nord Macadamianusskerne getrocknet, geröstet und gesalzen",1.99,100 Gramm,Dose 200 Gramm,aldi-nord,1.0
2579,Gletscherkrone Diät Schokolade 74% Kakao + Orange,1.09,100 Gramm,Packung 200 Gramm,aldi-nord,0.55
2580,Gletscherkrone Diät Schokolade Zartbitter,2.49,100 Gramm,Packung 250 Gramm,aldi-nord,1.0
2581,Gletscherkrone Diät Schokolade Rum Praline,2.49,100 Gramm,Packung 250 Gramm,aldi-nord,1.0
2582,Scholetta / Aldi Nord Feine Pfefferminztäfelchen in Schokolade Orange,0.99,100 Gramm,Dose 112 Gramm,aldi-nord,0.88
2583,Fischfiness / Aldi Nord Lachsfilet in Sauce,7.59,100 ml,Flasche Glas 700 ML,aldi-nord,1.084
2584,Chateau Schokolade Weisse Crisp,1.99,100 Gramm,Beutel 750 Gramm,aldi-nord,0.265
2585,Westminster Grüner Tee mit Vanille Aroma,0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
2586,Westminster Grüner Tee mit Zitronen Aroma,0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
2587,Trader Joes Tintenfisch-Tapas In mediterraner Sauce,0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
2588,"Gut Bio Früchte Joghurt Pfirsich-Aprikose, cremig gerührt",0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
2589,"Gut Bio Früchte Joghurt Himbeere mit Müsli, cremig gerührt",0.39,100 Gramm,Becher 150 Gramm,aldi-nord,0.26
2590,Kult Milde Transparent Seife,0.49,100 Gramm,Packung 125 Gramm,aldi-nord,0.39
2591,Kult Deo Spray sensitive,0.85,100 ml,Spraydose 200 ML,aldi-nord,0.43
2592,Kult Deo Spray men,0.85,100 ml,Spraydose 200 ML,aldi-nord,0.43
2593,Kult Deo Spray Anti-stress Fresh Relax,0.85,100 ml,Spraydose 200 ML,aldi-nord,0.43
2594,Trader Joes Tintenfisch-Tapas In Olivenöl,0.99,100 Gramm,Dose 112 Gramm,aldi-nord,0.88
2595,Portland Bunter Pfeffer,0.89,100 Gramm,Glas 35 Gramm,aldi-nord,2.54
2596,Portland Salz grob,0.89,100 Gramm,Glas 90 Gramm,aldi-nord,0.9890000000000001
2597,Portland Chiliflocken,0.89,100 Gramm,Glas 30 Gramm,aldi-nord,2.97
2598,Portland Knoblauchflocken,0.89,100 Gramm,Glas 45 Gramm,aldi-nord,1.98
2599,Portland Kräuter der Provence,0.89,100 Gramm,Glas 17 Gramm,aldi-nord,5.24
2600,"Portland Schwarz Pfeffer schwarz, ganz",0.89,100 Gramm,Glas 35 Gramm,aldi-nord,2.54
2601,"Mucci Eiskrem Piccola Mini-Waffelhörnchen Joghurt-Pfirsich-Maracuja, 12 x 28 ml",1.79,100 ml,Packung 336 ML,aldi-nord,0.53
2602,Ursi Dessert Vanille,0.89,100 Gramm,Packung 500 Gramm,aldi-nord,0.18
2603,Aldi Nord Tiramisu-Creme,2.99,100 Gramm,Packung 1 KG,aldi-nord,0.0
2604,Biscotto Löffelbiscuits Italienische Feinbackware,1.29,100 Gramm,Packung 400 Gramm,aldi-nord,0.323
2605,Biscotto Kinder Löbis,1.29,100 Gramm,Packung 300 Gramm,aldi-nord,0.43
2606,"Albona Süßer Genuss Sahne-Karamell, 4 Beutel",1.39,100 Gramm,Packung 46 Gramm,aldi-nord,3.02
2607,"Albona Süßer Genuss Latte-Macchiato, 4 Beutel",1.39,100 Gramm,Packung 50 Gramm,aldi-nord,2.78
2608,Albona Milchreis,0.45,100 Gramm,Packung 125 Gramm,aldi-nord,0.36
2609,Albona Kaiserschmarrn,0.45,100 Gramm,Packung 125 Gramm,aldi-nord,0.36
2610,Albona Grießbrei,0.45,100 Gramm,Packung 82 Gramm,aldi-nord,0.55
2611,Albona Pfannkuchen,0.45,100 Gramm,Packung 125 Gramm,aldi-nord,0.36
2612,"Moreno Premium Schokoladen Getränk 3,5% Fett",0.49,100 Gramm,Packung 330 Gramm,aldi-nord,0.15
2613,"Moreno Premium Schokoladen Getränk 70% Cacao, zart und mild",0.49,100 Gramm,Packung 330 Gramm,aldi-nord,0.15
2614,Trader Joes Muscheln-Tapas Scharf mariniert,0.99,100 Gramm,Dose 112 Gramm,aldi-nord,0.88
2615,Trader Joes Muscheln-Tapas Sauce Vinaigrette,0.99,100 Gramm,Dose 112 Gramm,aldi-nord,0.88
2616,"Karlsquell Weizenbier 5% Vol., 6 x 0,5 L",1.99,100 ml,Pack 3 L,aldi-nord,0.066
2617,Golden Fruit Ananas-Scheiben 3 x 236 ml,1.59,100 Gramm,Dose 708 Gramm,aldi-nord,0.225
2618,Golden Fruit Himbeeren gezuckert,0.95,100 ml,Dose 425 ML,aldi-nord,0.22
2619,Westminster Englische Brotaufstriche Bramble,0.89,100 Gramm,Flasche Glas 450 Gramm,aldi-nord,0.2
2620,Westminster Englische Brotaufstriche Lemon,0.89,100 Gramm,Flasche Glas 450 Gramm,aldi-nord,0.2
2621,Albona Pfirsich-Maracuja-Quark-Torte,1.79,100 Gramm,Packung 310 Gramm,aldi-nord,0.58
2622,Albona Erdbeer-Joghurt-Torte,1.79,100 Gramm,Packung 310 Gramm,aldi-nord,0.58
2623,Albona Pfirsich-Maracuja-Quark-Torte,1.79,100 Gramm,Packung 310 Gramm,aldi-nord,0.58
2624,Aldi Nord Sommer Waffeln Vanille,0.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.4
2625,Aldi Nord Sommer Waffeln Zitronen,0.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.4
2626,Aldi Nord Sommer Waffeln Erdbeer,0.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.4
2627,Biscotto Eiswaffeln,0.69,100 Gramm,Packung 100 Gramm,aldi-nord,0.69
2628,Biscotto Waffelherzen,0.69,100 Gramm,Packung 62 Gramm,aldi-nord,1.11
2629,Biscotto Waffeltüten,0.69,100 Gramm,Packung 99 Gramm,aldi-nord,0.7
2630,Mucci Eisfix Karamell,1.39,100 ml,Flasche Kunststoff 225 ML,aldi-nord,0.62
2631,Mucci Eisfix Schoko,1.39,100 ml,Flasche Kunststoff 225 ML,aldi-nord,0.62
2632,Mucci Eisfix Erdbeer,1.39,100 ml,Flasche Kunststoff 225 ML,aldi-nord,0.62
2633,"Devina Hirtenkäse in Würfeln mit sonnengereiften Oliven, zart cremig",1.79,100 Gramm,Glas 375 Gramm,aldi-nord,0.48
2634,"Devina Hirtenkäse in Würfeln mit erlesenen Kräutern, zart cremig",1.79,100 Gramm,Glas 375 Gramm,aldi-nord,0.48
2635,"Pottkieker Salatcroutons mit Zwiebeln, 2 x 25 g",0.59,100 Gramm,Beutel 50 Gramm,aldi-nord,1.18
2636,"Pottkieker Salatcroutons mit Zwiebel und Apfel, 2 x 25 g",0.59,100 Gramm,Beutel 50 Gramm,aldi-nord,1.18
2637,"Pottkieker Salatcroutons mit Speck und Apfel, 2 x 25 g",0.59,100 Gramm,Beutel 50 Gramm,aldi-nord,1.18
2638,"Pottkieker Salatcroutons mit Pinienkernen und Paprika, 2 x 25 g",0.59,100 Gramm,Beutel 50 Gramm,aldi-nord,1.18
2639,Fisch Finess Heringsfilets Vitality in fruchtiger Mango-Ingwer-Sauce,0.89,100 Gramm,Dose 200 Gramm,aldi-nord,0.45
2640,Fisch Finess Heringsfilets Relax in süß-saurer asiatischer Sauce,0.89,100 Gramm,Dose 200 Gramm,aldi-nord,0.45
2641,"Collinetta Prosecco del Veneto 4 x 0,2 L",2.79,100 ml,Packung 0.8 L,aldi-nord,0.34900000000000003
2642,Pottkieker Schweine-Gulaschtopf mit Kartoffeln,1.99,100 Gramm,Dose 800 Gramm,aldi-nord,0.24900000000000003
2643,Pottkieker Kasseler Schulterfleisch,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.43
2644,Pottkieker Asia-Pfanne,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.426
2645,Pottkieker Paprika-Gulasch,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.43
2646,Pottkieker Risotto-Tomate,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.43
2647,Pottkieker Köttbullar,1.49,100 Gramm,Schale 350 Gramm,aldi-nord,0.43
2648,Aldi Nord Sunny Friends Gebäck Zitrone,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
2649,Aldi Nord Sunny Friends Gebäck Orange,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
2650,Aldi Nord Sunny Friends Gebäck Cocos,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,0.79
2651,Aldi Nord Pflaumen Wein,1.79,100 ml,Flasche Glas 1 L,aldi-nord,0.179
2652,Aldi Nord Kirsch Wein,1.79,100 ml,Flasche Glas 1 L,aldi-nord,0.179
2653,Aldi Nord Erdbeer Wein,1.79,100 ml,Flasche Glas 1 L,aldi-nord,0.179
2654,Golden Fruit Fruchttopping Ananas-Banane,0.99,100 Gramm,Flasche Glas 200 Gramm,aldi-nord,0.5
2655,Golden Fruit Fruchttopping Pina Colada,0.99,100 Gramm,Flasche Glas 200 Gramm,aldi-nord,0.5
2656,Golden Fruit Fruchttopping Passion Pina,0.99,100 Gramm,Flasche Glas 200 Gramm,aldi-nord,0.5
2657,Aldi Nord Edel-Cassis-Likör,2.49,100 ml,Flasche Glas 200 ML,aldi-nord,1.2449999999999999
2658,Aldi Nord Edel-Pfefferminz-Likör,2.49,100 ml,Flasche Glas 200 ML,aldi-nord,1.2449999999999999
2659,Aldi Nord Edel-Kirsch-Likör,2.49,100 ml,Flasche Glas 200 ML,aldi-nord,1.2449999999999999
2660,Portland Einweckgewürzmischung,0.99,100 Gramm,Beutel 500 Gramm,aldi-nord,0.2
2661,Portland Majoran,0.99,100 Gramm,Beutel 100 Gramm,aldi-nord,0.99
2662,Portland Bohnenkraut,0.99,100 Gramm,Beutel 100 Gramm,aldi-nord,0.99
2663,Portland Kümmel,0.99,100 Gramm,Beutel 100 Gramm,aldi-nord,0.99
2664,Fischfiness Thunfisch-Röllchen Hot-Chilli-Sauce,0.99,100 Gramm,Dose 200 Gramm,aldi-nord,0.5
2665,Fischfiness Thunfisch-Röllchen Tomaten-Basilikum-Sauce,0.99,100 Gramm,Dose 200 Gramm,aldi-nord,0.5
2666,Fischfiness Thunfisch-Röllchen Curry-Ananas-Sauce,0.99,100 Gramm,Dose 200 Gramm,aldi-nord,0.5
2667,Fischfiness Thunfisch-Röllchen Asia-Sauce,0.99,100 Gramm,Dose 200 Gramm,aldi-nord,0.5
2668,Fischfiness Thunfisch-Röllchen Gewürz-Ketchup,0.99,100 Gramm,Dose 200 Gramm,aldi-nord,0.5
2669,Aldi Nord Erfrischungsdrops Euka-Menthol,0.79,100 Gramm,Dose 60 Gramm,aldi-nord,1.32
2670,Aldi Nord Original Cranberry-Sirup aus Kanada,2.79,100 ml,Glas 250 ML,aldi-nord,1.12
2671,Aldi Nord Erfrischungsdrops ACE,0.79,100 Gramm,Dose 60 Gramm,aldi-nord,1.32
2672,Aldi Nord Erfrischungsdrops Cola,0.79,100 Gramm,Dose 60 Gramm,aldi-nord,1.32
2673,Aldi Nord Erfrischungsdrops Ice,0.79,100 Gramm,Dose 60 Gramm,aldi-nord,1.32
2674,Aldi Nord Premium Kirschlikör 20 % Vol.,4.99,100 ml,Flasche Glas 500 ML,aldi-nord,0.998
2675,Aldi Nord Griechische Oliven mit Knoblauch,1.49,100 ml,Dose 370 ML,aldi-nord,0.4
2676,Aldi Nord Griechische Oliven mit Mandeln,1.49,100 ml,Dose 370 ML,aldi-nord,0.4
2677,Aldi Nord Süßer Brotaufstrich Duo-Schoko-Creme,1.09,100 Gramm,Glas 350 Gramm,aldi-nord,0.311
2678,Aldi Nord Süßer Brotaufstrich Duo-Erdbeer-Creme,1.09,100 Gramm,Glas 350 Gramm,aldi-nord,0.31
2679,Aldi Nord Süßer Brotaufstrich Schoko-Knusper-Creme,1.09,100 Gramm,Glas 450 Gramm,aldi-nord,0.242
2680,Aldi Nord Premium Fruchtgummi Cassis Royal Burgunder-Johannisbeere,0.99,100 Gramm,Beutel 250 Gramm,aldi-nord,0.4
2681,Aldi Nord Premium Fruchtgummi Zitronissimo Sizilianische Zitrone,0.99,100 Gramm,Beutel 250 Gramm,aldi-nord,0.4
2682,Aldi Nord Premium Fruchtgummi Beerentraum Panna Cotta,0.99,100 Gramm,Beutel 250 Gramm,aldi-nord,0.4
2683,Aldi Nord Cranberry Fruchtsaftgetränk,0.99,100 ml,Getränkekarton 1 L,aldi-nord,0.099
2684,Albona Waldbeer-Käse-Sahnetorte mit weißer Schokolade,1.29,100 Gramm,Packung 500 Gramm,aldi-nord,0.258
2685,Mamma Julia Riccetti tricolore,1.29,100 Gramm,Packung 500 Gramm,aldi-nord,0.258
2686,Mamma Julia Trucioli,1.29,100 Gramm,Packung 500 Gramm,aldi-nord,0.258
2687,Mamma Julia Maniche Rigate,1.29,100 Gramm,Packung 500 Gramm,aldi-nord,0.258
2688,Mamma Julia Sconcigli tricolore,0.99,100 ml,Glas 170 ML,aldi-nord,0.58
2689,Aldi Nord Griechische Paprika-Käsepaste,0.99,100 ml,Glas 170 ML,aldi-nord,0.58
2690,Aldi Nord Griechische Grüne Olivenpaste,0.99,100 ml,Glas 170 ML,aldi-nord,0.58
2691,Aldi Nord Griechische Kräuterpaste,0.99,100 ml,Glas 170 ML,aldi-nord,0.58
2692,Pottkicker Fleischklößchen In herzhafter Jägersauce,1.79,100 Gramm,Dose 540 Gramm,aldi-nord,0.331
2693,Pottkicker Fleischklößchen In feiner Kräutersauce,1.79,100 Gramm,Dose 540 Gramm,aldi-nord,0.331
2694,Pottkicker Fleischklößchen in pikanter Paprikasauce,1.79,100 Gramm,Dose 540 Gramm,aldi-nord,0.331
2695,Pottkicker Fleischklößchen In pikanter Zigeunersauce,1.79,100 Gramm,Dose 540 Gramm,aldi-nord,0.331
2696,Albona Mini-Nuss-Schnecken mit Glasur,1.89,Preis pro Stück,Packung 20 Stück,aldi-nord,0.09
2697,Albona Mini-Regenbogen-Amerikaner,1.35,Preis pro 100 Stück,Doppelpackung 240 Stück,aldi-nord,0.56
2698,KoKra Extra mit Rind,0.79,100 Gramm,Dose 1240 Gramm,aldi-nord,0.064
2699,Fee Soft/Aldi Nord Weichspülerkonzentrat Extra Sensitiv,0.89,100 ml,Flasche Kunststoff 1.5 L,aldi-nord,0.059
2700,Mucci Classic Premium  Eiscreme Bourbon Vanille,2.29,100 ml,Packung 2.5 L,aldi-nord,0.092
2701,Aldi Nord Nußbeisser,0.55,100 Gramm,Tafel 100 Gramm,aldi-nord,0.55
2702,Golden Fruit Ananas-Scheiben,0.99,100 ml,Dose 850 ML,aldi-nord,0.11599999999999999
2703,"Golden fruit /Aldi Nord Ananas in Stücken, leicht gezuckert",0.65,100 ml,Dose 580 ML,aldi-nord,0.11200000000000002
2704,"Golden fruit/ Aldi Nord Pfirsiche halbe Frucht, gezuckert",0.95,100 ml,Dose 850 ML,aldi-nord,0.11200000000000002
2705,"Solo / Aldi Nord Servietten 30 Stück, 3-lagig",0.55,Preis pro Stück,Packung 30 Stück,aldi-nord,0.02
2706,Mildeen Med Waschlotion Sensitiv,0.89,100 ml,Spenderflasche 500 ML,aldi-nord,0.178
2707,Eskimo / Aldi Nord Rahm Rosenkohl,1.59,100 Gramm,Beutel 750 Gramm,aldi-nord,0.21200000000000002
2708,Eskimo / Aldi Nord Gemüsemischung mit Trüffelrahm,1.59,100 Gramm,Beutel 750 Gramm,aldi-nord,0.21200000000000002
2709,Chateau Milch Jumbo Cocos,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,0.66
2710,Gut Drei Eichen Leicht-Kost Hähnchenfleisch in Aspik,1.49,100 Gramm,Packung 200 Gramm,aldi-nord,0.75
2711,Pure Fruit Smoothie Mango Orange,0.89,100 ml,Getränkekarton 250 ML,aldi-nord,0.36
2712,"Wies Gart / Aldi Nord Traubenschorle 60% Fruchtgehalt,  6 x 0,25 L",1.99,100 ml,Pack 1.5 L,aldi-nord,0.133
2713,Bauernglück Putenbruststeaks mariniert,6.79,100 Gramm,Schale 1000 Gramm,aldi-nord,0.679
2714,Bauernglück Paprika Steaks Schweinesteaks in Paprika-Marinade,4.99,100 Gramm,Packung 1000 Gramm,aldi-nord,0.499
2715,Ofterdinger Aldi Nord Farmersalat,0.89,100 Gramm,Becher 300 Gramm,aldi-nord,0.29700000000000004
2716,Combo Typ Eiskaffee,1.49,100 Gramm,Dose 275 Gramm,aldi-nord,0.54
2717,Kyrell/ Aldi Nord Haarkur Glatt & glanz,0.99,100 ml,Tube 150 ML,aldi-nord,0.66
2718,Kyrell/ Aldi Nord Haarkur Repair & Care,0.99,100 ml,Tube 150 ML,aldi-nord,0.66
2719,Kyrell/ Aldi Nord Haarkur Color & Glanz,0.99,100 ml,Tube 150 ML,aldi-nord,0.66
2720,Eldena Melkfett soft,0.99,100 Gramm,Tube 150 Gramm,aldi-nord,0.66
2721,Mildeen Pflegedusche Relax,0.69,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.23
2722,Mildeen Pflegedusche Lemongras,0.69,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.23
2723,Mildeen Pflegedusche Wilde Feige,0.69,100 ml,Flasche Kunststoff 300 ML,aldi-nord,0.23
2724,Aldi Nord Jalapenos Fingerfood Spezialitäten,1.99,100 Gramm,Packung 250 Gramm,aldi-nord,0.8
2725,Mucci Eis Vanille Brombeer Himbeer,1.59,100 ml,Becher 900 ML,aldi-nord,0.177
2726,Aldi Nord Premium Trüffel,2.59,100 Gramm,Packung 200 Gramm,aldi-nord,1.3
2727,Conradl Omas Backstube Apfelkuchen,2.99,100 Gramm,Packung 1250 Gramm,aldi-nord,0.23900000000000002
2728,Conradl Omas Backstube Kirschkuchen,2.99,100 Gramm,Packung 1250 Gramm,aldi-nord,0.23900000000000002
2729,Grüne Aue Fruchtquark Banane mit Schokoraspeln,0.39,100 Gramm,Becher 200 Gramm,aldi-nord,0.2
