,Name,Price,Unit,Packet Size,Supermarket,Comparable Price
241,Müller Fleisch Kasseler Kotelett küchenfertig zubereitet,3.99,100 Gramm,Packung 700 Gramm,aldi-sued,0.5700000000000001
242,Desira Frucht auf Joghurt Kirsche,0.39,100 Gramm,Becher 150 Gramm,aldi-sued,0.26
243,Sauels Aldi Süd Delikatess Schinken Lyoner,0.69,100 Gramm,Packung 200 Gramm,aldi-sued,0.35
244,Farmer Pistazien geröstet  / Natur,3.19,100 Gramm,Beutel 250 Gramm,aldi-sued,1.28
245,bio Oliven Öl Nativ Extra,4.59,100 ml,Flasche Glas 750 ML,aldi-sued,0.612
246,Aldi Süd bio Langkorn Spitzen Reis lose,2.35,100 Gramm,Beutel 1000 Gramm,aldi-sued,0.23500000000000001
247,"Aldi Süd bio Joghurt Pur 3,5% Fett",0.35,100 Gramm,Becher 150 Gramm,aldi-sued,0.233
248,Kim Delikatess Senf Mittelscharf,0.29,100 ml,Glas 250 ML,aldi-sued,0.12
249,Back Family Kuvertüre Vollmilch,0.89,100 Gramm,Packung 200 Gramm,aldi-sued,0.45
250,"Karlskrone Premium Pilsner 6 x 0,5 L",0.29,100 ml,"Dose 0,5l",aldi-sued,0.057999999999999996
251,Back Family Kokos geraspelt,0.65,100 Gramm,Beutel 200 Gramm,aldi-sued,0.33
252,Le Gusto Wellen Pommes,1.39,100 Gramm,Beutel 1000 Gramm,aldi-sued,0.13899999999999998
253,Knusperone Premium Müsli Früchte und Nüsse,1.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.398
254,Minu Lakt Naturjoghurt mild laktosefrei,0.65,100 Gramm,Becher 500 Gramm,aldi-sued,0.13
255,Milka Alpenmilch Schokolade,0.95,100 Gramm,Tafel 100  Gramm,aldi-sued,0.95
256,Knusperone Premium Müsli Triple Choc,1.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.398
257,Rocher Pralinen,3.49,100 Gramm,"Packung 200 Gramm, 16 Stück",aldi-sued,1.75
258,Le Gusto Delikatess Sauce Jägersoße - ergibt 2 x 1/4 Liter,0.49,100 Gramm,Packung 250 Gramm,aldi-sued,0.2
259,Aldi Süd Knäcke Sesam,0.49,100 Gramm,Packung 250 Gramm,aldi-sued,0.2
260,Aldi Süd Knäcke Vollkorn,0.59,100 Gramm,Dose 125 Gramm,aldi-sued,0.47
261,Armada Sardinen Chilli,0.45,100 Gramm,Becher 250 Gramm,aldi-sued,0.18
262,Desira Sahne Kefir mild Heidelbeer,0.69,100 Gramm,Beutel 300 Gramm,aldi-sued,0.23
263,Noname Aldi Süd Ciabatta Oliven - zum fertigbacken,1.59,100 Gramm,Packung 170 Gramm,aldi-sued,0.94
264,Wonnemeyer Feinkost Premium Sandwich Salami-Emmentaler,1.99,100 Gramm,Packung 360 Gramm,aldi-sued,0.55
265,Landvogt Aldi Süd Leberknödel,1.69,100 Gramm,Packung 400 Gramm,aldi-sued,0.42
266,Teviana / Aldi Süd Zupfkuchen,2.99,100 Gramm,Packung 1250 Gramm,aldi-sued,0.23900000000000002
267,"Geka Hähnchen Minutenschnitzel frisch, HKL A",2.59,100 Gramm,Packung 400 Gramm,aldi-sued,0.648
268,Wirsing Deutschland,0.99,100 Gramm, 1 KG,aldi-sued,0.099
269,Choceur Schoko und Keks Milch,1.79,100 Gramm,Packung 300 Gramm,aldi-sued,0.6
270,Osterzauber / Aldi Süd Nugat Eier,1.39,100 Gramm,Folie 150 Gramm,aldi-sued,0.93
271,Geka Hähnchenbrust Filetstücke Klassik,1.69,100 Gramm,Schale 150 Gramm,aldi-sued,1.13
272,Desira 4 Korn Joghurt mild,0.35,100 Gramm,Becher 250 Gramm,aldi-sued,0.14
273,Kim Grill-Sauce Zigeuner Sauce,0.59,100 ml,Flasche Glas 300 ML,aldi-sued,0.2
274,"Knusperone Knuspy Müsli-Riegel 8-er Apfel, 8 Stück",0.89,100 Gramm,Packung 200 Gramm,aldi-sued,0.45
275,"Prevora Hamburger aus Rindfleisch, küchenfertig - 12 Stück",4.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.499
276,Knusperone Premium Müsli Honig Nuss,1.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.398
277,Flying Power Energy Drink,1.79,100 ml,"Packung  1,98l",aldi-sued,0.09
278,Mon Cheri Piemont Kirsche,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",aldi-sued,1.9
279,Weihenstephan Frische Tafelbutter 82% Fett,1.49,100 Gramm,Packung 250  Gramm,aldi-sued,0.6
280,Ferrero Küsschen,2.99,100 Gramm,"Packung 178 Gramm, 20 Stück",aldi-sued,1.68
281,"Happy Harvest Tomaten fein gehackt, in Tomatensaft",0.35,100 Gramm,Dose 400 Gramm,aldi-sued,0.088
282,Belmont Cappuccino ungesüsst,1.69,100 Gramm,Dose Weißblech 200 Gramm,aldi-sued,0.845
283,"Westcliff Früchtetee Apfel & Vanille, 25 Beutel",0.89,Preis pro Stück,Packung 25 Stück,aldi-sued,0.04
284,BIAC Vital Molke Orange,0.69,100 ml,Flasche Kunststoff 500 ML,aldi-sued,0.13799999999999998
285,Primana Chili con Carne mit Kidneybohnen,1.39,100 Gramm,Glas 800 Gramm,aldi-sued,0.174
286,Sweet Valley Studentenfutter Exotic,0.99,100 Gramm,Beutel 200 Gramm,aldi-sued,0.5
287,"Stormy Atemfrische Pastillen Zitronen-Melisse, 3 x 25 g",0.95,100 Gramm,Multipackung 75 Gramm,aldi-sued,1.27
288,"Knusper Cereal Jumbo Nugatcreme, 7 Riegel",1.09,100 Gramm,Packung 150 Gramm,aldi-sued,0.73
289,Zimmermann Bergsalami,2.29,100 Gramm,Packung 300 Gramm,aldi-sued,0.76
290,Beneval Scheiben aus Frischkäse Kräuter,0.99,100 Gramm,Packung 150 Gramm,aldi-sued,0.66
291,"Aldi Süd Gegarte Kartoffel Knirpse Dampfgegarte Kartoffeln, gesalzen",0.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.198
292,Be Light  Heringsfilets in Joghurtsauce mit Schnittlauch,1.05,100 Gramm,Schale 400 Gramm,aldi-sued,0.263
293,Riggano Trattoria Speciale,1.39,100 Gramm,Packung 335 Gramm,aldi-sued,0.41
294,Aldi Süd Bratkartoffeln mit Speck und Zwiebeln - für 2-3 Portionen,0.99,100 Gramm,Packung 500 Gramm,aldi-sued,0.198
295,Be Light Lyoner Fleisch Salat verfeinert mit Schnittlauch,0.89,100 Gramm,Becher 250 Gramm,aldi-sued,0.36
296,Christians Bäck Kuchen Baguette 2 Stück mit Milchschokoladestückchen,0.95,100 Gramm,Packung 200 Gramm,aldi-sued,0.475
297,Lacura Hautschutzcreme classic,1.25,100 Gramm,Dose 250 Gramm,aldi-sued,0.5
298,"Wintertraum / Aldi Süd Pralines Walnuss Edelmarzipan, dunkle Schokolade",1.69,100 Gramm,Packung 400 Gramm,aldi-sued,0.42300000000000004
299,Gourmet Eis Zimtsterne 5 x 80 ml,0.99,100 Gramm,Schale 300 Gramm,aldi-sued,0.32999999999999996
300,Aldi Süd Eierlikör Fässchen,0.79,100 Gramm,Glas 250 Gramm,aldi-sued,0.32
301,Gartenkrone Steam express Italienische Gemüsemischung,2.79,100 Gramm,Packung 300 Gramm,aldi-sued,0.93
302,Aldi Süd Hausmacher feinstes Bauernfrühstück Schweinefleischsülze,1.29,100 Gramm,Packung 125 Gramm,aldi-sued,1.03
303,Cucina Frutti di Mare Meeresfrüchtecocktail,6.99,100 Gramm,Packung 1 KG,aldi-sued,0.0
304,Gourmet Enten Leberpastete,1.49,100 Gramm,Pack 750 Gramm,aldi-sued,0.199
305,Alpenmark Österreichischer Bergkäse am Stück,5.49,100 Gramm,Dose 1650 Gramm,aldi-sued,0.333
306,Kim Delikatess Senf Mittelscharf,0.49,100 ml,Tube 200 ML,aldi-sued,0.25
307,Desira Fruttagurt Typ Russischer Zupfkuchen,0.25,100 Gramm,Packung 150 Gramm,aldi-sued,0.17
308,Alpenmark Schweizer Käse Fondue ohne Alkohol,1.49,100 Gramm,Packung 228 Gramm,aldi-sued,0.65
309,Choco Bistro 6 Schoko Kuchenriegel 6 x 38 g,1.99,100 Gramm,,aldi-sued,0.0
310,Primana Hühnerfrikassee,1.79,100 Gramm,Packung 300 Gramm,aldi-sued,0.6
311,Choceur Schoko und Keks Cappuccino,1.49,100 Gramm,Packung 250 Gramm,aldi-sued,0.6
312,Back Family Kakao,4.99,100 Gramm,Packung 900 Gramm,aldi-sued,0.554
313,Wintertraum Lebkuchen Hexenhaus,0.99,100 Gramm,Glas 670 Gramm,aldi-sued,0.148
314,Gartenkrone Cornichons fein verlesen,3.99,100 Gramm,Packung 200 Gramm,aldi-sued,2.0
315,Almare Aldi Süd Skandinavischer Räucherlachs,0.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.25
316,Choco Bistro Butterkeks,0.95,100 ml,Getränkekarton 1 L,aldi-sued,0.095
317,"MinuLakt Laktosefreie fettarme H-Milch laktosefrei, 1,5% Fett",1.19,100 ml,Getränkekarton 1 L,aldi-sued,0.119
318,Aldi Süd bio Karottensaft mit Honig,1.69,100 Gramm,Packung 500 Gramm,aldi-sued,0.34
319,Choco Bistro Doppelino mit Kakaocremefüllung,3.69,100 Gramm,Packung 500 Gramm,aldi-sued,0.738
320,Aldi Süd Amaroy Kaffee entkoffeiniert,3.29,100 Gramm,Packung 500 Gramm,aldi-sued,0.658
321,Aldi Süd bio Dinkel Früchte-Müsli,2.59,100 Gramm,Packung 500 Gramm,aldi-sued,0.518
322,Alpenmark Sahne Schmelzkäsezubereitung,0.79,100 Gramm,Becher 200 Gramm,aldi-sued,0.4
323,"Sweet Valley Ananas in Scheiben, leicht gezuckert",1.49,100 ml,Dose 850 ML,aldi-sued,0.175
324,Mühlen Gold Speise-Stärke Maisstärke glutenfrei,0.49,100 Gramm,Packung 400 Gramm,aldi-sued,0.123
325,Mühlen Gold Paniermehl,0.89,100 Gramm,Packung 1000 Gramm,aldi-sued,0.089
326,"Sweet Valley Pfirsiche Choice halbe Frucht, gezuckert",1.19,100 Gramm,Dose 820 Gramm,aldi-sued,0.145
327,Sweet Valley Sultaninen ungeschwefelte,0.79,100 Gramm,Beutel 250 Gramm,aldi-sued,0.32
328,Bellasan Vitareform Margarine,0.45,100 Gramm,Packung 250 Gramm,aldi-sued,0.18
329,Landvogt Eierspätzle Schwäbische Eierspätzle,0.79,100 Gramm,Beutel 500 Gramm,aldi-sued,0.158
330,Milfina Schlag-Sahne 30 % Fett,0.45,100 Gramm,Becher 200 Gramm,aldi-sued,0.23
331,Milfina H-Schlagsahne 30% Fett,0.45,100 Gramm,Getränkekarton 200 Gramm,aldi-sued,0.23
332,"Milfina Fettarme H-Milch 1,5% Fett",0.55,100 ml,Getränkekarton 1 L,aldi-sued,0.05500000000000001
333,"Milfina Speisequark mit Sahne, 40% Fett",0.45,100 Gramm,Packung 250 Gramm,aldi-sued,0.18
334,"Kokett Toilettenpapier 3-lagig, 10 x 200 Blatt",2.75,Preis pro 1000 Blatt,Packung 2000 Blatt,aldi-sued,1.38
335,Farmer Erdnüsse Black Pepper,0.55,100 Gramm,,aldi-sued,0.37
336,Sweet Valley Haselnuss Kerne,2.29,100 Gramm,Beutel 200 Gramm,aldi-sued,1.15
337,Choco Bistro American Style Cookies Mürbegebäck mit Schokoladenstückchen,0.79,100 Gramm,Packung 225 Gramm,aldi-sued,0.35
338,Bösinger Aldi Süd Pfefferbeißer nach Art einer Mettwurst,2.49,100 Gramm,Packung 300 Gramm,aldi-sued,0.83
339,Crustimex Seafood Garnelen Spieße 5 Stück,3.69,100 Gramm,Packung 440 Gramm,aldi-sued,0.84
340,Stockmeyer Aldi Süd Westfälische Cervelatwurst,1.15,100 Gramm,Vakuum 200 Gramm,aldi-sued,0.58
341,"Cucina Pizzateig mit Tomatensosse, 6 Portionen",1.59,100 Gramm,Packung 600 Gramm,aldi-sued,0.265
342,Cucina Fusilli,0.49,100 Gramm,Beutel 500 Gramm,aldi-sued,0.098
343,"Be Light  Speisequark Magerstufe 0,2% Fett",0.79,100 Gramm,Packung 500 Gramm,aldi-sued,0.16
344,Goldland Bienen Honig flüssig,2.49,100 Gramm,Glas 500 Gramm,aldi-sued,0.49800000000000005
345,rio d oro Multivitaminsaft,0.95,100 ml,Pet-Flasche 1 L,aldi-sued,0.095
346,Milfina Creme fraiche 30% Fett,0.49,100 Gramm,Becher 200 Gramm,aldi-sued,0.25
347,Sweet Valley Cranberries ganze Beeren,1.89,100 Gramm,Beutel 200 Gramm,aldi-sued,0.95
348,Mühlen Gold Weizenmehl Type 405,0.32,100 Gramm,Packung 1000 Gramm,aldi-sued,0.032
349,Cucina Aceto Balsamico di Modena,0.95,100 ml,Flasche Glas 500 ML,aldi-sued,0.19
350,Farmer Cashew-Peanut-Mix Honig Salz,1.89,100 Gramm,,aldi-sued,0.95
351,Westcliff Teegetränk Instant kalorienreduziert Zitrone,1.59,100 Gramm,Dose 400 Gramm,aldi-sued,0.398
352,"Milfina Schoko Milchmischgetränk aus fettarmer Milch, 1,3% Fett",0.55,100 ml,Packung 0.5 L,aldi-sued,0.11000000000000001
353,Knusperone Nougat Bits,1.89,100 Gramm,Packung 750 Gramm,aldi-sued,0.252
354,Be Light  Erdnuss Flips,0.55,100 Gramm,Beutel 150 Gramm,aldi-sued,0.37
355,Flirt Erfrischungsgetränk Orangegeschmack,0.39,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.026000000000000002
356,Be Light Schmelzkäsezubereitung streichbar,0.89,100 Gramm,Packung 200 Gramm,aldi-sued,0.45
357,Alpenmark Käse Aufschnitt,1.29,100 Gramm,Packung 250 Gramm,aldi-sued,0.52
358,Choceur Milch Mäuse & Caramel,1.59,100 Gramm,Beutel 210 Gramm,aldi-sued,0.76
359,Arc Royal Cognac,10.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.5699999999999998
360,Sun Snacks Erdnuss Flips,0.69,100 Gramm,,aldi-sued,0.35
361,Tevion Aldi Süd CD Rohlinge CD-R 80,6.99,Preis pro 100 Stück,Pack 50 Stück,aldi-sued,13.98
362,rio d oro Premium Direktsaft Ananassaft,1.59,100 ml,Getränkekarton 1 L,aldi-sued,0.159
363,Schätze des Orients Hummus Natur,2.99,100 Gramm,Packung 227 Gramm,aldi-sued,1.32
364,Meister Brezen Laugenbrezen,1.29,100 Gramm,Packung 850 Gramm,aldi-sued,0.152
365,Ponnath Bockwurst,5.49,100 Gramm,Packung 1000 Gramm,aldi-sued,0.549
366,Geka Hähnchenbrust Filetstücke Paprika,1.69,100 Gramm,Schale 150 Gramm,aldi-sued,1.13
367,Geka Hähnchenbrust Filetstücke Curry,1.69,100 Gramm,Schale 150 Gramm,aldi-sued,1.13
368,Pulled Pork Burger,1.99,100 Gramm,Packung 225 Gramm,aldi-sued,0.88
369,Flirt Zero Orange,0.39,100 ml,Flasche Kunststoff 1.5 L,aldi-sued,0.026000000000000002
370,TOPSTAR Cola Mix,0.95,100 Gramm,Packung 500 Gramm,aldi-sued,0.19
371,bio Aldi Süd Bio Haferflocken Zarte,0.99,100 Gramm,Packung 372 Gramm,aldi-sued,0.27
372,Mühlengold Wraps Mehrkorn,0.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.099
373,Mühlengold Dinkelmehl Vollkorn,2.99,100 Gramm,Beutel 100 Gramm,aldi-sued,2.99
374,Farmer Californische Pistazien geröstet  ohne Schale,1.99,100 Gramm,Packung 240 Gramm,aldi-sued,0.83
375,enjoy free Glutenfreie Brötchen,4.79,100 Gramm,Packung 500 Gramm,aldi-sued,0.958
376,Aldi Süd Amaroy Fairer Bio Kaffee,1.79,100 Gramm,Packung 150 Gramm,aldi-sued,1.19
377,Cucina Mortadella Bologna,0.99,100 Gramm,Packung 200 Gramm,aldi-sued,0.5
378,Dr. Oetker Paradies Creme Vanille Geschmack,0.89,100 Gramm,Packung 63 Gramm,aldi-sued,1.41
379,RYZ Milchreis,0.59,100 Gramm,Packung 500 Gramm,aldi-sued,0.118
380,RYZ Basmati Reis,1.99,100 Gramm,Folie 1000 Gramm,aldi-sued,0.199
381,Wonnemeyer Karotten Salat mit Sahne,6.12,100 Gramm,Packung 175 Gramm,aldi-sued,3.497
382,Meine Metzgerei Hirsch Rückensteaks,0.99,100 Gramm,Becher 400 Gramm,aldi-sued,0.25
383,Aldi Süd bio Joghurt mild Vanille,1.49,100 Gramm,Beutel 300 Gramm,aldi-sued,0.5
384,bio Aldi Süd Tomaten Sauce,1.49,100 Gramm,Beutel 300 Gramm,aldi-sued,0.5
385,bio Aldi Süd Tomaten Sauce Arrabbiata,0.69,100 Gramm,Beutel 200 Gramm,aldi-sued,0.35
386,Le Gusto Backerbsen,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.49800000000000005
387,Meine Metzgerei Bratwurst grob,0.59,100 Gramm,Glas 530 Gramm,aldi-sued,0.11100000000000002
388,Gartenkrone Feinwürzige Gurken Feurig pikant,1.89,100 Gramm,Schale 250 Gramm,aldi-sued,0.76
389,Wonnemeyer Feinkost Mediterrane Antipasti Rote Peperoni Schoten gefüllt mit Frischkäse,0.89,100 ml,Flasche Kunststoff 250 ML,aldi-sued,0.36
390,rio d oro Smoothie Mango Orange,0.89,100 ml,Flasche Kunststoff 250 ML,aldi-sued,0.36
391,rio d oro Smoothie Apfel-Himbeer,1.99,100 Gramm,Packung 200 Gramm,aldi-sued,1.0
392,Mühlen Gold Vollkorntoast,0.59,100 Gramm,Packung 500 Gramm,aldi-sued,0.118
393,Choco Bistro Doppelino mit Zitronencremefüllung,1.69,100 Gramm,"Packung 500 Gramm, 2 x 250g",aldi-sued,0.34
394,Knusperone Cornflakes,1.99,100 Gramm,Packung 1000 Gramm,aldi-sued,0.199
395,Gartenkrone Aldi Süd Junge Erbsen sehr fein,0.39,100 Gramm,Dose 400 Gramm,aldi-sued,0.098
396,Gartenkrone Sonnenmais,0.45,100 Gramm,Dose 340 Gramm,aldi-sued,0.13
397,"Grandessa Konfitüre Extra Sauerkirsch, 50% Frucht",0.99,100 Gramm,Glas 450 Gramm,aldi-sued,0.22
398,Choco Bistro Jaffa Cake Orange,0.99,100 Gramm,Packung 300 Gramm,aldi-sued,0.33
399,Le Gusto Kartoffel Püree 3 Beutel a 4 Portionen,0.65,Preis pro Stück,Packung 3 Stück,aldi-sued,0.22
400,Sun Rice Puffreis Crunchy Vollmilch,1.09,100 Gramm,Packung 250 Gramm,aldi-sued,0.44
401,"Be Light Nürnberger Rostbratwurst vorgebrüht, 12 Stück",1.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.8
402,Westcliff Eistee Pfirsich,0.45,100 ml,Flasche Kunststoff 1500 ML,aldi-sued,0.03
403,Westcliff Eistee Zitrone,0.49,100 ml,Flasche Kunststoff 1500 ML,aldi-sued,0.033
404,"Kokett Taschentücher 4-lagig, 30 x10 Tücher",1.75,Preis pro Stück,Packung 30 Stück,aldi-sued,0.06
405,"Karlskrone Weißbier Naturtrüb, 6 x 0,5 L",1.99,100 ml, 3 L,aldi-sued,0.066
406,alio Hand Geschirr Spülmittel Classic,0.85,100 ml,Flasche Kunststoff 1 L,aldi-sued,0.08499999999999999
407,Be Light Aldi Süd Latte Macchiato,0.59,100 Gramm,Becher 250 ML,aldi-sued,0.73
408,Atka / Aldi Süd King Prawns Provencal,3.99,100 Gramm,Packung 250 Gramm,aldi-sued,1.6
409,Biac Probiotischer Fitness Drink  6-er pur,1.45,100 Gramm,"Pack 750 Gramm, 6 x 125g",aldi-sued,0.193
410,Choceur Milch Jumbo & Cocos 7 Riegel,1.59,100 Gramm,Tafel 150 Gramm,aldi-sued,1.06
411,"Be Light Light-Käse Würzig, 17 % Fett",1.69,100 Gramm,Box 200 Gramm,aldi-sued,0.85
412,Desira Milch Reis Schoko,0.32,100 Gramm,Becher 200 Gramm,aldi-sued,0.16
413,"Flirt Erfrischungsgetränk Zitronegeschmack,  light",0.29,100 ml,Pet-Flasche 1.5 L,aldi-sued,0.019
414,Almare Schlemmerfilet Italiano,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.49800000000000005
415,Almare Schlemmerfilet Broccoli,1.99,100 Gramm,Packung 400 Gramm,aldi-sued,0.49800000000000005
416,Ananas frisch,1.79,Preis pro Stück, 1 Stück,aldi-sued,1.79
417,Choceur Speed,1.55,100 Gramm,Packung 406 Gramm,aldi-sued,0.38
418,Ofterdinger Aldi Nord Delikatess Fleischsalat,0.59,100 Gramm,Schale 250 Gramm,aldi-sued,0.24
419,Almare Kabeljau Filets,6.49,100 Gramm,Beutel 1000 Gramm,aldi-sued,0.649
420,Alpenmark Emmentaler in Scheiben 45% Fett i. Tr.,1.89,100 Gramm,Packung 250 Gramm,aldi-sued,0.76
421,Cucina Grana Padano gerieben,1.69,100 Gramm,Beutel 150 Gramm,aldi-sued,1.13
422,Almare Alaska Seelachsfilet,3.89,100 Gramm,Packung 330 Gramm,aldi-sued,1.18
423,Meine Metzgerei / Aldi Süd Hähncheninnenfilet,2.79,100 Gramm,Packung 400 Gramm,aldi-sued,0.6980000000000001
424,Bachmeier Bayerische Brezen,1.29,100 Gramm,Karton 850 Gramm,aldi-sued,0.152
425,Jack Daniels Whisky Old Time No. 7 40 % Vol.,17.99,100 ml,Flasche Glas 0.7 L,aldi-sued,2.57
426,Wonnemayer Feinkost  Pellkartoffelsalat mit Sahne verfeinert,1.69,100 Gramm,Packung 1 KG,aldi-sued,0.16899999999999998
427,Alpenländer Jodsalz mit Fluorid,0.19,100 Gramm,Packung 500 Gramm,aldi-sued,0.038
428,Le Gusto Delikatess-Sauce zu Braten 3 x 1/4 Liter,0.35,100 ml,Packung 250 ML,aldi-sued,0.14
429,Cucina Nudelsoße alla Bolognese,0.79,100 ml,Glas 400 ML,aldi-sued,0.198
430,Gartenkrone Apfel Rotkohl gebunden,0.45,100 Gramm,Dose 680 Gramm,aldi-sued,0.066
431,Tropen Gold Kakao,1.69,100 Gramm,Packung 800 Gramm,aldi-sued,0.211
432,Aldi Süd Sonnenstrahl Weizenmehl Type 405,0.39,100 Gramm,Packung 1000 Gramm,aldi-sued,0.039
433,Aldi Süd Toast Vollkorn,0.45,100 Gramm,Beutel 500 Gramm,aldi-sued,0.09
434,Aldi Süd Speisezwiebeln Kl. 2,0.49,100 Gramm,Netz 1.5 KG,aldi-sued,0.033
435,Alpenmark Obazter Original,1.49,100 Gramm,Becher 150 Gramm,aldi-sued,0.99
436,Primana Feurige Thai Suppe mit Hühnerfleisch,0.69,100 ml,Dose 400 ML,aldi-sued,0.173
437,Bellasan Küchengold Schmelzmargarine,1.99,100 Gramm,Becher 1000 Gramm,aldi-sued,0.199
438,Aldi Süd bio Tofu 2 x 200 g,1.85,100 Gramm,Packung 400 Gramm,aldi-sued,0.46
439,Le Gusto 12 Kartoffel Knödel Halb & Halb,0.55,100 Gramm,Packung 309 Gramm,aldi-sued,0.18
440,Back Family Vanillinzucker,0.25,100 Gramm,Packung 8 Gramm,aldi-sued,3.13
441,Landvogt Frischei-Nudeln Schwäbische Frischei-Nudeln,0.69,100 Gramm,Packung 500 Gramm,aldi-sued,0.13799999999999998
442,Tizio Cappuccino,0.49,100 ml,Becher 250 ML,aldi-sued,0.2
443,Desira Fruchtquark Erdbeere,0.49,100 Gramm,Becher 200 Gramm,aldi-sued,0.25
444,Choco Bistro Doppel Keks mit Kakaocremefüllung,0.79,100 Gramm,Rolle 500 Gramm,aldi-sued,0.16
445,Choceur Schokolade Haselnuss,0.49,100 Gramm,Tafel 100 Gramm,aldi-sued,0.49
446,Houdek Bayerische Fleischpflanzerl herhaft gewürzt - mit frischer Petersilie,1.89,100 Gramm,Packung 500 Gramm,aldi-sued,0.378
447,Desira Quark-Joghurt Creme Stracciatella,0.45,100 Gramm,Becher 180 Gramm,aldi-sued,0.25
448,"Riggano Steinofen Pizza Speciale,  2 x 350 g",2.59,100 Gramm,Packung 700 Gramm,aldi-sued,0.37
449,Almare Louisiana Flusskrebs Flusskrebsfleisch,2.19,100 Gramm,Packung 100 Gramm,aldi-sued,2.19
450,Aldi Süd BIO Salami mit grünem Pfeffer,1.99,100 Gramm,Packung 125 Gramm,aldi-sued,1.59
451,Armada Heringsfilets Tomaten-Cocktail,0.89,100 Gramm,Dose 200 Gramm,aldi-sued,0.45
452,"Alpenmark Butterkäse in Scheiben, 45 % Fett",1.89,100 Gramm,Packung 400 Gramm,aldi-sued,0.47
453,Sun Snacks Knabberbox,0.99,100 Gramm,,aldi-sued,0.33
454,Be Light  Bayerischer Limburger 9% Fett,1.19,100 Gramm,Packung 200 Gramm,aldi-sued,0.6
455,Be Light  Körniger Frischkäse,0.47,100 Gramm,Becher 200 Gramm,aldi-sued,0.24
456,Knusperone Reiswaffeln mit Meersalz,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.4
457,Sun Snacks Salzstangen,0.39,100 Gramm,,aldi-sued,0.16
458,Be Light Hauchfein Schinken gebacken Aufschnitt,1.65,100 Gramm,Packung 150 Gramm,aldi-sued,1.1
459,"Alpenmark Maasdamer Caractere in Scheiben, 48 % Fett i.Tr",1.09,100 Gramm,Packung 150 Gramm,aldi-sued,0.73
460,Knusperone Chocara Stars,1.89,100 Gramm,Packung 750 Gramm,aldi-sued,0.252
461,Alpenmark Frischkäse cremig sahnig,0.99,100 Gramm,Packung 300 Gramm,aldi-sued,0.33
462,Ristic Riesengarnelenschwänze Natur,3.99,100 Gramm,Packung 250 Gramm,aldi-sued,1.6
463,Landliebe Grieß Pudding Traditionell,0.99,100 Gramm,Becher 330 Gramm,aldi-sued,0.3
464,Maxi Nutrition Back Protein,9.99,100 Gramm,Beutel 500 Gramm,aldi-sued,1.998
465,la finesse / Aldi Süd Knusper Rösti Ecken,1.29,100 Gramm,Beutel 750 Gramm,aldi-sued,0.172
466,Schneekoppe Bio Agaven Dicksaft,2.59,100 ml,Flasche Kunststoff 360 ML,aldi-sued,0.72
467,Stannecker TK Maronen,2.99,100 Gramm,Beutel 400 Gramm,aldi-sued,0.748
468,Steinhaus Pierogi ruskie,1.99,100 Gramm,,aldi-sued,0.5
469,Handl Tyrol Tiroler Bauernaufstrich Paprika,1.39,100 Gramm,Packung 150 Gramm,aldi-sued,0.93
470,Gourmet Finest Cuicine Käsefondue,1.79,100 Gramm,Beutel 400 Gramm,aldi-sued,0.45
471,Gourmet Finest Cuicine Prosciutto Cotto al Tartufo,6.99,100 Gramm,Packung 650 Gramm,aldi-sued,1.075
472,Landfreunde Pierogi Kartoffel Quark,10.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.5699999999999998
473,Käfer 2 Entenkeulen mit klassischer Sauce,2.99,100 Gramm,Packung 180 Gramm,aldi-sued,1.66
474,Havana Club Anejo 3 Anos 3 Jahre,4.99,100 Gramm,Beutel 450 Gramm,aldi-sued,1.109
475,Gourmet Finest Cuicine Vitel Tonne,9.98,100 Gramm,Glas 15 Gramm,aldi-sued,66.53
476,Gourmet Finest Cucine Zanderfilets,0.69,100 Gramm,Becher 180 Gramm,aldi-sued,0.38
477,Gourmet Finest Cuicine Echter Kaviar,1.59,100 Gramm,Packung 420 Gramm,aldi-sued,0.379
478,Mein Q Fitnessquark mit Protein Vanille,2.69,100 Gramm,Schale 350 Gramm,aldi-sued,0.769
479,Landfreude Germknödel Mit Pflaumenfüllung,1.69,100 Gramm,"Netz 140 Gramm, 7 Stück",aldi-sued,1.21
480,Coca Cola Light,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
481,"Westcliff Grüner Tee Zitrone, 25 Beutel",0.79,Preis pro Stück,Packung 25 Stück,aldi-sued,0.03
482,Knusperone Fitness-Riegel 5 Riegel a 30 g - Mandel,1.29,100 Gramm,Packung 150 Gramm,aldi-sued,0.86
